country,status,fuel,region,owner,year,capacity,id
country_6,status_1,fuel_8,region_0,owner_611,year_2,0.941,171587
country_31,status_3,fuel_2,region_5,owner_1105,year_15,0.307,171588
country_5,status_2,fuel_6,region_0,owner_206,year_5,28.261,171589
country_112,status_0,fuel_0,region_1,owner_224,year_2,0.272,171590
country_17,status_3,fuel_0,region_4,owner_700,year_2,141.254,171591
country_0,status_1,fuel_6,region_2,owner_1231,year_4,141.729,171592
country_7,status_1,fuel_2,region_3,owner_27,year_12,7.513,171593
country_29,status_0,fuel_2,region_6,owner_514,year_2,3.258,171594
country_112,status_0,fuel_3,region_2,owner_248,year_0,0.648,171595
country_116,status_2,fuel_0,region_6,owner_324,year_3,7.440,171596
country_39,status_1,fuel_3,region_0,owner_105,year_11,0.135,171597
country_23,status_0,fuel_0,region_1,owner_558,year_19,1.288,171598
country_11,status_0,fuel_7,region_0,owner_137,year_10,44.086,171599
country_29,status_3,fuel_1,region_4,owner_1,year_11,0.686,171600
country_7,status_0,fuel_2,region_0,owner_728,year_15,235.713,171601
country_31,status_1,fuel_5,region_4,owner_170,year_17,0.699,171602
country_61,status_1,fuel_10,region_0,owner_76,year_0,1.862,171603
country_48,status_1,fuel_3,region_1,owner_213,year_1,0.274,171604
country_70,status_0,fuel_1,region_0,owner_112,year_0,0.917,171605
country_14,status_1,fuel_5,region_2,owner_1388,year_25,3.524,171606
country_135,status_0,fuel_1,region_4,owner_475,year_25,0.166,171607
country_151,status_1,fuel_4,region_4,owner_234,year_10,1.001,171608
country_25,status_3,fuel_4,region_0,owner_803,year_12,1.587,171609
country_14,status_1,fuel_2,region_2,owner_27,year_14,4.753,171610
country_142,status_2,fuel_7,region_0,owner_66,year_1,1.003,171611
country_74,status_0,fuel_6,region_5,owner_183,year_11,24.009,171612
country_105,status_0,fuel_0,region_0,owner_114,year_10,3.948,171613
country_5,status_0,fuel_0,region_5,owner_1723,year_11,0.658,171614
country_100,status_2,fuel_5,region_0,owner_308,year_0,219.368,171615
country_64,status_2,fuel_8,region_3,owner_249,year_1,31.361,171616
country_30,status_1,fuel_6,region_0,owner_1258,year_8,1.352,171617
country_122,status_1,fuel_7,region_1,owner_336,year_14,2.567,171618
country_46,status_2,fuel_0,region_3,owner_311,year_1,231.053,171619
country_29,status_0,fuel_1,region_1,owner_14,year_10,1.373,171620
country_159,status_3,fuel_9,region_0,owner_8,year_15,24.791,171621
country_6,status_0,fuel_4,region_0,owner_637,year_7,1.434,171622
country_14,status_0,fuel_6,region_0,owner_378,year_8,120.050,171623
country_58,status_3,fuel_4,region_0,owner_940,year_7,4.757,171624
country_30,status_1,fuel_1,region_2,owner_1065,year_1,120.253,171625
country_161,status_1,fuel_0,region_2,owner_441,year_7,35.249,171626
country_36,status_2,fuel_0,region_4,owner_144,year_13,0.409,171627
country_82,status_3,fuel_7,region_0,owner_158,year_1,195.623,171628
country_100,status_0,fuel_0,region_4,owner_272,year_5,0.301,171629
country_8,status_2,fuel_2,region_3,owner_425,year_23,164.650,171630
country_37,status_1,fuel_0,region_2,owner_38,year_5,11.659,171631
country_1,status_2,fuel_2,region_0,owner_32,year_7,54.503,171632
country_31,status_1,fuel_0,region_1,owner_1731,year_6,7.347,171633
country_12,status_1,fuel_1,region_1,owner_697,year_11,13.977,171634
country_0,status_0,fuel_2,region_1,owner_351,year_2,9.886,171635
country_97,status_0,fuel_8,region_1,owner_356,year_15,5.897,171636
country_72,status_1,fuel_2,region_3,owner_378,year_2,0.152,171637
country_91,status_0,fuel_2,region_0,owner_17,year_2,126.467,171638
country_7,status_4,fuel_3,region_1,owner_614,year_4,16.357,171639
country_86,status_0,fuel_0,region_0,owner_44,year_1,12.735,171640
country_89,status_0,fuel_5,region_0,owner_336,year_5,193.176,171641
country_8,status_2,fuel_6,region_0,owner_843,year_4,0.847,171642
country_39,status_2,fuel_5,region_1,owner_64,year_11,0.630,171643
country_39,status_1,fuel_0,region_2,owner_1477,year_3,293.370,171644
country_75,status_0,fuel_10,region_0,owner_536,year_0,153.195,171645
country_118,status_0,fuel_2,region_1,owner_431,year_17,25.711,171646
country_46,status_1,fuel_6,region_1,owner_152,year_0,0.841,171647
country_79,status_1,fuel_2,region_3,owner_256,year_4,0.169,171648
country_3,status_0,fuel_4,region_4,owner_1219,year_3,0.407,171649
country_20,status_2,fuel_2,region_4,owner_51,year_5,93.225,171650
country_17,status_0,fuel_3,region_2,owner_33,year_19,29.598,171651
country_67,status_3,fuel_3,region_0,owner_923,year_1,0.358,171652
country_32,status_0,fuel_0,region_0,owner_702,year_0,0.415,171653
country_2,status_0,fuel_0,region_4,owner_268,year_26,1.410,171654
country_0,status_1,fuel_1,region_1,owner_1157,year_4,0.241,171655
country_49,status_3,fuel_6,region_0,owner_1301,year_17,17.654,171656
country_1,status_1,fuel_0,region_2,owner_367,year_0,0.770,171657
country_33,status_0,fuel_0,region_0,owner_437,year_7,13.328,171658
country_43,status_0,fuel_0,region_0,owner_14,year_5,3.491,171659
country_92,status_0,fuel_2,region_2,owner_1047,year_8,2.100,171660
country_84,status_1,fuel_1,region_6,owner_240,year_13,3.334,171661
country_25,status_1,fuel_4,region_4,owner_0,year_8,12.638,171662
country_11,status_3,fuel_0,region_0,owner_155,year_23,9.577,171663
country_21,status_4,fuel_3,region_0,owner_54,year_5,0.208,171664
country_2,status_1,fuel_0,region_0,owner_99,year_10,0.902,171665
country_6,status_0,fuel_5,region_1,owner_1044,year_2,0.472,171666
country_105,status_1,fuel_4,region_1,owner_894,year_0,0.491,171667
country_4,status_0,fuel_0,region_6,owner_516,year_6,0.380,171668
country_25,status_0,fuel_0,region_2,owner_136,year_6,77.098,171669
country_49,status_0,fuel_7,region_1,owner_313,year_5,0.213,171670
country_6,status_2,fuel_11,region_1,owner_660,year_4,11.741,171671
country_38,status_0,fuel_1,region_1,owner_734,year_0,0.486,171672
country_14,status_1,fuel_2,region_2,owner_134,year_11,164.647,171673
country_29,status_0,fuel_0,region_0,owner_879,year_8,0.140,171674
country_74,status_0,fuel_5,region_1,owner_797,year_5,10.292,171675
country_29,status_1,fuel_8,region_1,owner_613,year_4,2.578,171676
country_171,status_0,fuel_4,region_1,owner_168,year_20,0.591,171677
country_31,status_0,fuel_0,region_1,owner_585,year_4,0.196,171678
country_85,status_1,fuel_6,region_4,owner_1633,year_9,4.794,171679
country_166,status_0,fuel_3,region_1,owner_1447,year_10,0.404,171680
country_124,status_0,fuel_2,region_1,owner_485,year_1,0.716,171681
country_68,status_0,fuel_8,region_0,owner_575,year_0,31.198,171682
country_10,status_0,fuel_2,region_0,owner_120,year_0,12.167,171683
country_71,status_2,fuel_7,region_1,owner_1125,year_13,1.089,171684
country_88,status_1,fuel_1,region_0,owner_317,year_4,5.806,171685
country_82,status_1,fuel_0,region_1,owner_323,year_1,0.582,171686
country_8,status_2,fuel_1,region_3,owner_337,year_3,0.147,171687
country_32,status_2,fuel_0,region_6,owner_724,year_0,42.687,171688
country_18,status_1,fuel_7,region_2,owner_448,year_8,5.841,171689
country_2,status_3,fuel_1,region_0,owner_848,year_3,0.207,171690
country_27,status_2,fuel_1,region_1,owner_1312,year_9,9.311,171691
country_2,status_2,fuel_2,region_6,owner_169,year_7,39.233,171692
country_83,status_3,fuel_9,region_0,owner_123,year_1,0.218,171693
country_67,status_0,fuel_0,region_2,owner_486,year_7,12.571,171694
country_49,status_2,fuel_3,region_2,owner_416,year_4,4.596,171695
country_114,status_3,fuel_6,region_0,owner_68,year_1,0.600,171696
country_40,status_2,fuel_1,region_3,owner_137,year_12,0.899,171697
country_32,status_3,fuel_3,region_0,owner_457,year_0,6.392,171698
country_52,status_2,fuel_6,region_1,owner_932,year_1,0.462,171699
country_119,status_0,fuel_1,region_3,owner_266,year_2,0.739,171700
country_115,status_0,fuel_5,region_1,owner_182,year_0,12.296,171701
country_28,status_1,fuel_1,region_1,owner_1,year_2,0.801,171702
country_67,status_0,fuel_5,region_1,owner_490,year_0,18.105,171703
country_15,status_0,fuel_4,region_4,owner_345,year_14,189.101,171704
country_70,status_0,fuel_5,region_3,owner_1015,year_4,10.109,171705
country_76,status_1,fuel_0,region_1,owner_250,year_1,1.312,171706
country_46,status_0,fuel_0,region_0,owner_10,year_3,0.820,171707
country_7,status_0,fuel_1,region_0,owner_221,year_1,3.077,171708
country_7,status_0,fuel_0,region_0,owner_8,year_10,1.696,171709
country_14,status_1,fuel_5,region_0,owner_144,year_4,2.120,171710
country_73,status_0,fuel_0,region_0,owner_470,year_9,1.883,171711
country_5,status_0,fuel_5,region_4,owner_255,year_10,14.012,171712
country_167,status_1,fuel_1,region_0,owner_50,year_10,105.278,171713
country_0,status_3,fuel_1,region_1,owner_796,year_11,0.359,171714
country_6,status_0,fuel_8,region_6,owner_606,year_16,0.397,171715
country_0,status_0,fuel_8,region_6,owner_240,year_7,115.074,171716
country_31,status_0,fuel_3,region_1,owner_577,year_26,0.509,171717
country_4,status_3,fuel_0,region_0,owner_67,year_2,0.920,171718
country_107,status_0,fuel_5,region_4,owner_391,year_0,0.757,171719
country_32,status_3,fuel_3,region_3,owner_113,year_3,3.965,171720
country_20,status_1,fuel_1,region_1,owner_1555,year_3,52.912,171721
country_111,status_0,fuel_2,region_1,owner_1205,year_9,5.927,171722
country_19,status_2,fuel_3,region_0,owner_464,year_5,0.136,171723
country_126,status_1,fuel_2,region_0,owner_1263,year_4,131.445,171724
country_42,status_1,fuel_5,region_2,owner_286,year_0,0.343,171725
country_18,status_3,fuel_0,region_0,owner_1341,year_9,2.135,171726
country_35,status_1,fuel_2,region_0,owner_93,year_16,218.449,171727
country_4,status_4,fuel_2,region_0,owner_298,year_1,0.114,171728
country_79,status_4,fuel_1,region_1,owner_24,year_0,262.653,171729
country_19,status_0,fuel_0,region_2,owner_1156,year_1,14.917,171730
country_16,status_0,fuel_1,region_2,owner_294,year_11,134.233,171731
country_84,status_3,fuel_2,region_0,owner_1196,year_3,3.518,171732
country_80,status_0,fuel_0,region_1,owner_514,year_0,30.752,171733
country_26,status_0,fuel_9,region_0,owner_714,year_9,272.684,171734
country_38,status_0,fuel_3,region_0,owner_28,year_8,50.599,171735
country_115,status_1,fuel_2,region_0,owner_532,year_16,1.685,171736
country_131,status_1,fuel_0,region_1,owner_58,year_0,0.641,171737
country_6,status_0,fuel_7,region_1,owner_7,year_23,7.253,171738
country_49,status_0,fuel_4,region_3,owner_1069,year_6,0.645,171739
country_24,status_1,fuel_8,region_0,owner_133,year_0,5.828,171740
country_80,status_0,fuel_0,region_4,owner_903,year_0,0.146,171741
country_58,status_0,fuel_4,region_0,owner_699,year_0,0.753,171742
country_83,status_0,fuel_5,region_0,owner_94,year_4,1.662,171743
country_101,status_1,fuel_4,region_4,owner_405,year_4,7.027,171744
country_22,status_3,fuel_0,region_1,owner_43,year_0,22.881,171745
country_77,status_0,fuel_2,region_0,owner_556,year_12,76.219,171746
country_92,status_0,fuel_3,region_1,owner_424,year_3,0.332,171747
country_38,status_2,fuel_5,region_5,owner_23,year_10,197.819,171748
country_92,status_0,fuel_0,region_1,owner_259,year_15,6.670,171749
country_178,status_0,fuel_4,region_2,owner_30,year_8,0.225,171750
country_8,status_0,fuel_5,region_3,owner_1981,year_2,3.119,171751
country_47,status_0,fuel_0,region_0,owner_757,year_0,1.243,171752
country_5,status_0,fuel_0,region_2,owner_183,year_8,15.702,171753
country_46,status_0,fuel_1,region_3,owner_213,year_17,2.767,171754
country_43,status_2,fuel_1,region_6,owner_66,year_3,37.919,171755
country_63,status_0,fuel_10,region_2,owner_991,year_0,198.250,171756
country_81,status_0,fuel_8,region_1,owner_923,year_15,6.388,171757
country_79,status_0,fuel_1,region_0,owner_704,year_11,8.642,171758
country_14,status_2,fuel_3,region_1,owner_42,year_4,27.001,171759
country_160,status_0,fuel_8,region_2,owner_169,year_0,289.532,171760
country_30,status_1,fuel_3,region_4,owner_785,year_17,7.302,171761
country_47,status_1,fuel_6,region_3,owner_70,year_16,0.171,171762
country_0,status_1,fuel_3,region_1,owner_245,year_26,1.511,171763
country_55,status_0,fuel_4,region_0,owner_382,year_0,3.507,171764
country_26,status_0,fuel_6,region_2,owner_522,year_1,0.126,171765
country_102,status_0,fuel_5,region_0,owner_557,year_0,97.375,171766
country_1,status_1,fuel_5,region_0,owner_226,year_2,43.745,171767
country_150,status_1,fuel_6,region_1,owner_282,year_0,0.557,171768
country_153,status_4,fuel_6,region_0,owner_208,year_12,8.663,171769
country_101,status_0,fuel_3,region_1,owner_1143,year_0,8.920,171770
country_11,status_1,fuel_3,region_0,owner_354,year_12,5.534,171771
country_63,status_1,fuel_0,region_0,owner_127,year_4,33.108,171772
country_95,status_2,fuel_3,region_2,owner_241,year_12,8.008,171773
country_8,status_2,fuel_2,region_2,owner_1284,year_11,1.686,171774
country_32,status_2,fuel_3,region_2,owner_738,year_14,1.503,171775
country_54,status_3,fuel_7,region_0,owner_148,year_22,0.569,171776
country_134,status_4,fuel_4,region_4,owner_110,year_12,4.113,171777
country_68,status_0,fuel_1,region_1,owner_229,year_19,0.214,171778
country_41,status_4,fuel_6,region_2,owner_715,year_1,0.318,171779
country_74,status_1,fuel_3,region_0,owner_1013,year_16,175.290,171780
country_57,status_1,fuel_4,region_0,owner_1316,year_2,6.139,171781
country_30,status_2,fuel_3,region_2,owner_744,year_9,4.398,171782
country_62,status_3,fuel_1,region_0,owner_171,year_18,1.321,171783
country_0,status_0,fuel_8,region_1,owner_33,year_0,64.993,171784
country_46,status_0,fuel_0,region_0,owner_618,year_1,42.242,171785
country_93,status_1,fuel_1,region_2,owner_712,year_0,0.596,171786
country_20,status_0,fuel_0,region_0,owner_344,year_1,0.230,171787
country_38,status_0,fuel_10,region_0,owner_61,year_2,1.495,171788
country_103,status_0,fuel_4,region_3,owner_1575,year_0,30.086,171789
country_19,status_2,fuel_0,region_1,owner_590,year_6,4.362,171790
country_28,status_0,fuel_0,region_1,owner_400,year_28,124.531,171791
country_112,status_2,fuel_0,region_1,owner_661,year_13,60.977,171792
country_89,status_0,fuel_2,region_2,owner_997,year_7,19.355,171793
country_38,status_0,fuel_0,region_2,owner_771,year_9,23.348,171794
country_49,status_0,fuel_0,region_0,owner_1,year_8,91.038,171795
country_45,status_3,fuel_1,region_6,owner_351,year_5,77.587,171796
country_91,status_0,fuel_1,region_1,owner_226,year_13,0.185,171797
country_25,status_0,fuel_0,region_2,owner_24,year_1,11.896,171798
country_71,status_0,fuel_7,region_0,owner_67,year_7,0.403,171799
country_6,status_3,fuel_0,region_1,owner_536,year_2,1.240,171800
country_50,status_4,fuel_2,region_2,owner_521,year_0,0.413,171801
country_64,status_4,fuel_7,region_0,owner_360,year_13,19.521,171802
country_115,status_0,fuel_10,region_1,owner_1005,year_6,29.527,171803
country_22,status_2,fuel_2,region_0,owner_356,year_6,4.403,171804
country_88,status_2,fuel_3,region_6,owner_825,year_2,212.620,171805
country_21,status_0,fuel_4,region_0,owner_624,year_16,5.905,171806
country_81,status_3,fuel_0,region_0,owner_639,year_10,2.951,171807
country_17,status_3,fuel_0,region_0,owner_289,year_15,0.233,171808
country_23,status_0,fuel_3,region_1,owner_500,year_11,19.373,171809
country_6,status_1,fuel_2,region_0,owner_1077,year_3,17.135,171810
country_23,status_1,fuel_0,region_2,owner_668,year_16,5.344,171811
country_79,status_1,fuel_2,region_0,owner_1044,year_1,8.156,171812
country_2,status_0,fuel_2,region_2,owner_710,year_22,3.407,171813
country_65,status_0,fuel_1,region_2,owner_296,year_4,14.925,171814
country_21,status_2,fuel_1,region_0,owner_614,year_9,16.805,171815
country_64,status_0,fuel_9,region_6,owner_784,year_12,131.649,171816
country_95,status_2,fuel_3,region_0,owner_322,year_1,179.477,171817
country_6,status_0,fuel_0,region_2,owner_2,year_19,0.669,171818
country_13,status_1,fuel_3,region_2,owner_42,year_5,0.462,171819
country_2,status_1,fuel_2,region_0,owner_416,year_10,7.474,171820
country_22,status_5,fuel_3,region_1,owner_114,year_18,113.530,171821
country_4,status_0,fuel_1,region_4,owner_1342,year_4,1.590,171822
country_97,status_1,fuel_0,region_0,owner_304,year_8,10.012,171823
country_73,status_0,fuel_0,region_2,owner_340,year_0,0.657,171824
country_106,status_1,fuel_1,region_0,owner_607,year_0,0.171,171825
country_8,status_2,fuel_7,region_2,owner_871,year_0,0.146,171826
country_56,status_0,fuel_1,region_1,owner_102,year_10,1.909,171827
country_7,status_0,fuel_0,region_1,owner_1459,year_0,0.621,171828
country_25,status_1,fuel_1,region_3,owner_642,year_18,18.254,171829
country_51,status_1,fuel_1,region_4,owner_243,year_5,0.197,171830
country_95,status_0,fuel_4,region_2,owner_86,year_27,14.104,171831
country_7,status_2,fuel_1,region_0,owner_993,year_13,6.162,171832
country_176,status_2,fuel_2,region_2,owner_127,year_3,0.613,171833
country_58,status_0,fuel_0,region_0,owner_1337,year_8,99.014,171834
country_15,status_1,fuel_6,region_4,owner_300,year_1,44.262,171835
country_61,status_1,fuel_3,region_0,owner_1165,year_1,0.815,171836
country_45,status_2,fuel_0,region_1,owner_826,year_2,0.592,171837
country_16,status_0,fuel_0,region_6,owner_257,year_6,4.194,171838
country_72,status_0,fuel_2,region_1,owner_29,year_16,0.243,171839
country_6,status_1,fuel_3,region_2,owner_809,year_2,124.864,171840
country_5,status_3,fuel_7,region_0,owner_102,year_3,6.843,171841
country_34,status_2,fuel_3,region_1,owner_74,year_22,12.186,171842
country_92,status_1,fuel_1,region_0,owner_78,year_3,0.449,171843
country_106,status_2,fuel_2,region_4,owner_151,year_0,0.347,171844
country_53,status_3,fuel_4,region_0,owner_227,year_1,0.963,171845
country_14,status_0,fuel_5,region_0,owner_741,year_11,1.204,171846
country_61,status_4,fuel_0,region_2,owner_713,year_2,1.303,171847
country_39,status_0,fuel_8,region_1,owner_30,year_9,35.396,171848
country_3,status_0,fuel_7,region_0,owner_341,year_20,112.724,171849
country_9,status_3,fuel_0,region_0,owner_255,year_13,16.324,171850
country_41,status_1,fuel_0,region_6,owner_1883,year_4,0.132,171851
country_22,status_0,fuel_0,region_3,owner_290,year_3,8.778,171852
country_94,status_0,fuel_7,region_2,owner_109,year_4,255.645,171853
country_4,status_0,fuel_3,region_0,owner_33,year_23,42.927,171854
country_3,status_0,fuel_1,region_0,owner_53,year_5,5.051,171855
country_130,status_1,fuel_7,region_2,owner_505,year_5,23.607,171856
country_11,status_0,fuel_0,region_0,owner_803,year_0,0.546,171857
country_69,status_3,fuel_5,region_1,owner_599,year_6,1.152,171858
country_104,status_1,fuel_1,region_5,owner_1338,year_7,246.090,171859
country_19,status_3,fuel_3,region_1,owner_196,year_8,136.568,171860
country_22,status_2,fuel_0,region_3,owner_215,year_11,14.832,171861
country_45,status_3,fuel_1,region_2,owner_215,year_0,238.402,171862
country_1,status_0,fuel_1,region_0,owner_77,year_2,17.640,171863
country_5,status_1,fuel_8,region_0,owner_36,year_1,33.365,171864
country_18,status_0,fuel_1,region_3,owner_324,year_1,59.799,171865
country_3,status_1,fuel_1,region_5,owner_361,year_14,0.434,171866
country_64,status_1,fuel_1,region_3,owner_425,year_17,52.105,171867
country_18,status_0,fuel_1,region_0,owner_853,year_6,1.490,171868
country_66,status_0,fuel_2,region_0,owner_550,year_11,80.159,171869
country_104,status_3,fuel_0,region_1,owner_101,year_18,8.094,171870
country_33,status_0,fuel_1,region_0,owner_808,year_3,0.197,171871
country_125,status_0,fuel_2,region_0,owner_274,year_0,0.219,171872
country_14,status_2,fuel_8,region_2,owner_414,year_8,124.710,171873
country_22,status_0,fuel_0,region_4,owner_454,year_9,8.113,171874
country_48,status_0,fuel_4,region_3,owner_1482,year_0,16.010,171875
country_2,status_2,fuel_7,region_1,owner_1042,year_1,6.334,171876
country_48,status_2,fuel_0,region_2,owner_48,year_4,41.432,171877
country_11,status_1,fuel_8,region_0,owner_930,year_1,34.391,171878
country_42,status_1,fuel_0,region_0,owner_19,year_12,206.910,171879
country_55,status_0,fuel_0,region_0,owner_1406,year_5,13.229,171880
country_61,status_0,fuel_5,region_1,owner_599,year_2,3.369,171881
country_66,status_3,fuel_3,region_0,owner_940,year_2,10.733,171882
country_66,status_0,fuel_7,region_1,owner_600,year_7,72.142,171883
country_78,status_0,fuel_1,region_6,owner_612,year_0,22.639,171884
country_4,status_0,fuel_3,region_0,owner_1136,year_4,59.225,171885
country_84,status_1,fuel_0,region_4,owner_314,year_4,36.168,171886
country_27,status_2,fuel_6,region_0,owner_1165,year_1,62.068,171887
country_24,status_0,fuel_4,region_2,owner_385,year_17,171.616,171888
country_171,status_0,fuel_0,region_5,owner_646,year_0,0.504,171889
country_131,status_0,fuel_3,region_0,owner_848,year_0,2.911,171890
country_0,status_0,fuel_11,region_2,owner_709,year_6,6.095,171891
country_7,status_0,fuel_0,region_4,owner_1169,year_12,229.265,171892
country_152,status_0,fuel_1,region_0,owner_909,year_1,7.553,171893
country_73,status_1,fuel_2,region_1,owner_146,year_18,29.965,171894
country_19,status_1,fuel_2,region_2,owner_87,year_3,2.243,171895
country_16,status_0,fuel_1,region_6,owner_237,year_16,0.236,171896
country_44,status_1,fuel_8,region_1,owner_182,year_1,0.126,171897
country_59,status_2,fuel_0,region_1,owner_152,year_9,85.307,171898
country_0,status_1,fuel_3,region_0,owner_1212,year_0,88.468,171899
country_86,status_2,fuel_0,region_1,owner_712,year_6,100.550,171900
country_3,status_0,fuel_3,region_5,owner_993,year_6,1.747,171901
country_76,status_1,fuel_1,region_0,owner_86,year_0,0.534,171902
country_107,status_3,fuel_0,region_0,owner_350,year_0,0.344,171903
country_12,status_0,fuel_1,region_0,owner_72,year_2,263.774,171904
country_3,status_2,fuel_0,region_2,owner_850,year_9,72.928,171905
country_41,status_1,fuel_3,region_0,owner_173,year_0,24.983,171906
country_113,status_0,fuel_2,region_1,owner_807,year_13,50.022,171907
country_26,status_0,fuel_2,region_0,owner_103,year_16,12.021,171908
country_166,status_2,fuel_4,region_1,owner_593,year_5,4.954,171909
country_177,status_1,fuel_0,region_1,owner_1165,year_20,1.317,171910
country_1,status_0,fuel_4,region_2,owner_788,year_10,0.830,171911
country_36,status_3,fuel_0,region_1,owner_237,year_1,0.390,171912
country_62,status_0,fuel_0,region_0,owner_40,year_1,79.632,171913
country_31,status_0,fuel_2,region_4,owner_332,year_0,1.865,171914
country_74,status_0,fuel_4,region_0,owner_194,year_10,202.291,171915
country_1,status_0,fuel_4,region_3,owner_169,year_0,28.386,171916
country_90,status_0,fuel_0,region_1,owner_937,year_0,2.851,171917
country_115,status_1,fuel_1,region_5,owner_618,year_11,112.991,171918
country_77,status_0,fuel_1,region_0,owner_223,year_25,1.808,171919
country_24,status_1,fuel_2,region_2,owner_1286,year_5,77.438,171920
country_7,status_1,fuel_1,region_0,owner_442,year_2,42.892,171921
country_2,status_2,fuel_4,region_2,owner_246,year_17,19.365,171922
country_171,status_0,fuel_9,region_1,owner_313,year_9,1.025,171923
country_48,status_0,fuel_4,region_3,owner_239,year_0,14.502,171924
country_27,status_1,fuel_2,region_0,owner_627,year_16,0.753,171925
country_35,status_5,fuel_0,region_0,owner_282,year_6,53.044,171926
country_3,status_0,fuel_0,region_0,owner_279,year_14,3.179,171927
country_98,status_0,fuel_1,region_0,owner_109,year_29,0.371,171928
country_28,status_2,fuel_8,region_0,owner_467,year_0,0.746,171929
country_13,status_1,fuel_6,region_0,owner_709,year_4,0.241,171930
country_106,status_2,fuel_0,region_1,owner_471,year_9,3.576,171931
country_24,status_0,fuel_1,region_1,owner_1474,year_3,141.438,171932
country_78,status_0,fuel_1,region_0,owner_202,year_5,9.651,171933
country_53,status_3,fuel_0,region_0,owner_1121,year_2,18.700,171934
country_34,status_1,fuel_4,region_1,owner_75,year_3,0.143,171935
country_54,status_0,fuel_9,region_1,owner_96,year_19,4.699,171936
country_64,status_1,fuel_0,region_0,owner_477,year_1,0.168,171937
country_135,status_0,fuel_0,region_1,owner_100,year_6,28.641,171938
country_8,status_1,fuel_2,region_0,owner_1689,year_6,0.133,171939
country_2,status_4,fuel_0,region_1,owner_64,year_10,11.330,171940
country_11,status_1,fuel_7,region_3,owner_490,year_2,0.154,171941
country_71,status_1,fuel_2,region_0,owner_79,year_5,1.072,171942
country_20,status_0,fuel_5,region_0,owner_864,year_4,0.438,171943
country_109,status_0,fuel_1,region_1,owner_956,year_1,5.085,171944
country_87,status_0,fuel_1,region_1,owner_475,year_0,0.209,171945
country_4,status_1,fuel_0,region_1,owner_1708,year_1,2.206,171946
country_24,status_0,fuel_1,region_1,owner_702,year_0,36.751,171947
country_140,status_3,fuel_1,region_0,owner_193,year_8,249.959,171948
country_35,status_5,fuel_7,region_1,owner_22,year_3,112.379,171949
country_46,status_1,fuel_2,region_0,owner_279,year_23,0.165,171950
country_50,status_0,fuel_0,region_0,owner_651,year_0,125.390,171951
country_38,status_0,fuel_3,region_1,owner_852,year_0,1.948,171952
country_58,status_2,fuel_3,region_0,owner_828,year_21,0.549,171953
country_2,status_0,fuel_5,region_1,owner_262,year_5,164.291,171954
country_15,status_2,fuel_0,region_0,owner_1605,year_0,0.117,171955
country_99,status_0,fuel_0,region_1,owner_884,year_13,0.284,171956
country_23,status_1,fuel_2,region_0,owner_645,year_8,72.600,171957
country_7,status_3,fuel_2,region_0,owner_188,year_16,40.271,171958
country_34,status_0,fuel_1,region_5,owner_214,year_13,13.469,171959
country_94,status_0,fuel_10,region_7,owner_93,year_0,28.316,171960
country_39,status_1,fuel_0,region_3,owner_857,year_20,1.031,171961
country_76,status_0,fuel_1,region_2,owner_207,year_0,2.066,171962
country_133,status_0,fuel_7,region_0,owner_860,year_6,9.890,171963
country_13,status_0,fuel_1,region_5,owner_417,year_4,10.847,171964
country_84,status_0,fuel_0,region_4,owner_479,year_2,0.164,171965
country_6,status_2,fuel_1,region_3,owner_755,year_3,96.949,171966
country_164,status_4,fuel_1,region_3,owner_626,year_18,6.972,171967
country_86,status_1,fuel_9,region_3,owner_70,year_22,1.126,171968
country_2,status_1,fuel_2,region_4,owner_7,year_1,2.379,171969
country_18,status_2,fuel_0,region_1,owner_10,year_8,0.801,171970
country_7,status_2,fuel_0,region_2,owner_94,year_5,127.344,171971
country_34,status_0,fuel_0,region_0,owner_18,year_16,24.828,171972
country_43,status_0,fuel_0,region_0,owner_872,year_10,6.551,171973
country_6,status_3,fuel_1,region_2,owner_633,year_3,0.332,171974
country_35,status_0,fuel_0,region_1,owner_850,year_4,6.096,171975
country_39,status_2,fuel_2,region_2,owner_639,year_2,70.879,171976
country_145,status_2,fuel_0,region_5,owner_319,year_18,0.312,171977
country_25,status_2,fuel_6,region_3,owner_220,year_11,271.810,171978
country_73,status_3,fuel_0,region_3,owner_397,year_0,1.459,171979
country_36,status_0,fuel_4,region_0,owner_17,year_0,6.343,171980
country_36,status_0,fuel_5,region_0,owner_675,year_1,2.291,171981
country_67,status_1,fuel_2,region_4,owner_1745,year_8,1.119,171982
country_4,status_1,fuel_1,region_3,owner_46,year_10,33.869,171983
country_7,status_3,fuel_2,region_5,owner_910,year_1,20.508,171984
country_108,status_0,fuel_4,region_1,owner_614,year_13,279.561,171985
country_26,status_1,fuel_4,region_4,owner_47,year_2,0.892,171986
country_9,status_0,fuel_1,region_0,owner_54,year_0,31.498,171987
country_35,status_4,fuel_2,region_0,owner_320,year_4,2.339,171988
country_88,status_0,fuel_5,region_1,owner_959,year_13,0.311,171989
country_1,status_0,fuel_0,region_5,owner_833,year_1,125.988,171990
country_0,status_0,fuel_1,region_0,owner_1386,year_0,10.777,171991
country_12,status_0,fuel_7,region_4,owner_118,year_0,5.061,171992
country_2,status_0,fuel_0,region_1,owner_212,year_4,6.747,171993
country_72,status_2,fuel_3,region_5,owner_22,year_15,0.703,171994
country_100,status_0,fuel_4,region_1,owner_27,year_4,66.642,171995
